building_id,date,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
Robin_assembly_Colleen,2016-04-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-04-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-04-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-04-21,0.5414,0.5579,0.4323,0.4191,0.4125,0.4191,0.5314,0.6568,0.7591,0.8251,0.8515,0.868,0.9076,0.9472,1.0,0.9604,0.9538,0.9604,0.8812,0.7888,0.8119,0.7525,0.7228,0.5611
Robin_assembly_Colleen,2016-04-22,0.4181,0.4314,0.4147,0.4013,0.4047,0.4114,0.5117,0.6187,0.7625,0.8562,0.893,0.893,0.913,1.0,0.9565,0.9833,0.9799,0.9398,0.8528,0.8562,0.8462,0.7291,0.689,0.5351
Robin_assembly_Colleen,2016-04-23,0.4841,0.4802,0.4524,0.4563,0.4603,0.4643,0.4444,0.6548,0.746,0.7778,0.9722,0.9167,1.0,0.9683,0.9603,0.9484,0.9365,0.9286,0.9206,0.877,0.5317,0.4841,0.4762,0.4683
Robin_assembly_Colleen,2016-04-24,0.5321,0.5413,0.5275,0.5138,0.5275,0.5138,0.5367,0.5229,0.5505,0.5872,0.9037,0.9174,0.9725,0.9358,0.9404,0.9404,1.0,0.9541,0.9862,0.9358,0.6101,0.5596,0.5596,0.5413
Robin_assembly_Colleen,2016-04-25,0.3836,0.3934,0.377,0.3639,0.3705,0.3705,0.4426,0.5836,0.7279,0.8525,0.8328,0.8754,0.9639,0.9803,0.9443,1.0,0.9869,0.9902,0.8787,0.8393,0.8328,0.8066,0.7344,0.5311
Robin_assembly_Colleen,2016-04-26,0.3889,0.3824,0.3693,0.366,0.3627,0.3758,0.4869,0.6111,0.719,0.8497,0.8627,0.8856,0.9641,1.0,0.9902,0.9673,0.9967,0.9444,0.8693,0.8072,0.7843,0.7712,0.6961,0.5294
Robin_assembly_Colleen,2016-04-27,0.3633,0.3666,0.3537,0.3473,0.3473,0.3537,0.4695,0.5595,0.6431,0.7299,0.7588,0.7942,0.8714,0.9164,0.8778,0.9196,0.9743,1.0,0.955,0.8457,0.8424,0.8167,0.701,0.5016
Robin_assembly_Colleen,2016-04-28,0.3986,0.363,0.3559,0.3452,0.3488,0.3559,0.4875,0.6263,0.7189,0.8754,0.8541,0.8719,0.9644,0.9644,0.9466,1.0,0.9751,1.0,0.9324,0.911,0.911,0.8683,0.8149,0.605
Robin_assembly_Colleen,2016-04-29,0.3621,0.3555,0.3488,0.3322,0.3355,0.3389,0.4419,0.5814,0.6877,0.8638,0.9037,0.8439,0.8771,0.9269,1.0,0.9701,0.9269,0.9136,0.8638,0.804,0.7608,0.7508,0.6744,0.4884
Robin_assembly_Colleen,2016-04-30,0.4522,0.4391,0.4261,0.413,0.413,0.4174,0.413,0.7087,0.7957,0.7391,0.8783,0.9087,0.9391,0.9478,0.9783,0.9435,0.9652,1.0,1.0,0.9652,0.5565,0.5043,0.4913,0.4652
Robin_assembly_Colleen,2016-05-01,0.4929,0.5071,0.4976,0.4739,0.4882,0.4787,0.4834,0.4787,0.5261,0.5687,0.8626,0.9194,0.9194,0.9242,0.8957,0.9289,0.9052,1.0,0.9573,0.9194,0.5687,0.4929,0.4976,0.4929
Robin_assembly_Colleen,2016-05-02,0.8095,0.8333,0.8016,0.7937,0.7857,0.7778,0.7857,0.7619,0.8571,0.8968,0.9206,0.9444,0.9365,0.9365,0.9127,0.9841,0.9762,1.0,0.9127,0.881,0.8413,0.8095,0.8095,0.8175
Robin_assembly_Colleen,2016-05-03,0.3636,0.3468,0.3333,0.3232,0.3232,0.3434,0.4411,0.6465,0.697,0.835,0.9057,0.8788,1.0,0.9158,0.9899,0.899,0.9394,0.9764,0.8889,0.8822,0.862,0.8114,0.7475,0.5488
Robin_assembly_Colleen,2016-05-04,0.3445,0.3354,0.3232,0.3232,0.3171,0.3232,0.4604,0.5854,0.6494,0.7317,0.811,0.8262,0.8994,0.9024,0.9451,0.8902,1.0,0.9024,0.872,0.747,0.7652,0.7409,0.6555,0.4939
Robin_assembly_Colleen,2016-05-05,0.3725,0.3758,0.3725,0.3557,0.349,0.3624,0.4866,0.651,0.7651,0.8221,0.8523,0.9094,0.9396,1.0,0.9698,0.8792,0.9564,0.8826,0.9161,0.8389,0.8624,0.8658,0.7349,0.5772
Robin_assembly_Colleen,2016-05-06,0.3666,0.3441,0.3312,0.3215,0.3248,0.328,0.4566,0.6302,0.6977,0.8328,0.8424,0.926,0.836,0.9936,0.9743,1.0,0.9003,0.8296,0.8585,0.8328,0.7974,0.7653,0.6785,0.5338
Robin_assembly_Colleen,2016-05-07,0.4205,0.428,0.4015,0.4091,0.4015,0.4053,0.4053,0.625,0.7121,0.7614,0.8485,0.9394,1.0,0.8902,0.875,0.8523,0.8788,0.875,0.8788,0.7803,0.5076,0.4659,0.447,0.4621
Robin_assembly_Colleen,2016-05-08,0.8925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-05-09,0.4229,0.4229,0.35,0.34,0.3367,0.3467,0.4733,0.67,0.7433,0.89,0.98,0.8433,1.0,0.9233,0.9267,0.91,0.8733,0.8833,0.8933,0.9,0.89,0.8633,0.6933,0.5167
Robin_assembly_Colleen,2016-05-10,0.3818,0.36,0.3564,0.3455,0.3455,0.3418,0.4945,0.7164,0.7745,0.8982,0.8982,0.9236,0.96,0.9709,0.9745,0.9673,0.9927,1.0,0.9709,0.96,0.9418,0.8836,0.7964,0.6291
Robin_assembly_Colleen,2016-05-11,0.3467,0.3533,0.3533,0.3333,0.34,0.34,0.4667,0.6567,0.7,0.7567,0.86,0.93,0.86,0.9067,0.8867,0.9767,1.0,0.9267,0.8433,0.7867,0.8267,0.8,0.6967,0.5133
Robin_assembly_Colleen,2016-05-12,0.3732,0.3415,0.3451,0.3275,0.3275,0.3345,0.5,0.6338,0.7218,0.8873,0.912,0.8768,1.0,0.9437,0.9437,0.9648,0.9542,0.8838,0.8697,0.8803,0.8556,0.831,0.7359,0.5599
Robin_assembly_Colleen,2016-05-13,0.3547,0.3581,0.3547,0.3345,0.3378,0.3514,0.4628,0.6284,0.6926,0.9223,0.8345,0.8378,0.848,0.9662,1.0,0.8885,0.8547,0.8378,0.8142,0.7939,0.7872,0.7635,0.6791,0.5236
Robin_assembly_Colleen,2016-05-14,0.4383,0.4255,0.4085,0.417,0.4,0.4,0.4638,0.7149,0.7277,0.7574,0.9404,0.9319,0.9617,0.9617,0.9872,0.9574,0.966,1.0,0.9787,0.9064,0.5277,0.4468,0.4511,0.434
Robin_assembly_Colleen,2016-05-15,0.4837,0.4837,0.4605,0.4465,0.4558,0.4558,0.4465,0.4512,0.4791,0.5209,0.8,0.8744,0.8744,0.8651,0.8558,0.907,0.9953,1.0,0.9395,0.8651,0.5674,0.5023,0.4837,0.4837
Robin_assembly_Colleen,2016-05-16,0.3746,0.354,0.3471,0.3402,0.3368,0.3505,0.5395,0.6564,0.7148,0.9038,0.8351,0.8763,0.9897,0.9622,0.8969,1.0,0.9381,0.8763,0.8797,0.8522,0.8591,0.8007,0.7216,0.5326
Robin_assembly_Colleen,2016-05-17,0.3916,0.3811,0.3741,0.3601,0.3566,0.3706,0.4895,0.6888,0.7762,0.8741,0.8881,0.8741,0.9685,0.9231,0.9755,0.9545,1.0,0.8811,0.8811,0.8601,0.8392,0.7867,0.7098,0.5455
Robin_assembly_Colleen,2016-05-18,0.3857,0.3857,0.3679,0.35,0.3536,0.3536,0.5,0.675,0.7321,0.8643,0.9143,0.8536,0.8893,0.9393,0.9393,0.9643,1.0,0.9429,0.8857,0.8643,0.8857,0.8536,0.7857,0.6036
Robin_assembly_Colleen,2016-05-19,0.3592,0.3463,0.3366,0.3172,0.3172,0.3269,0.4466,0.6052,0.6828,0.8382,0.8188,0.8673,0.9256,0.9223,0.8252,1.0,0.9482,0.8026,0.8252,0.7411,0.754,0.7346,0.6537,0.5243
Robin_assembly_Colleen,2016-05-20,0.2989,0.2989,0.2877,0.2877,0.2793,0.2961,0.3883,0.5084,0.5838,0.8631,1.0,0.7709,0.905,0.8631,0.7486,0.743,0.7067,0.7123,0.6732,0.6369,0.6229,0.6145,0.5503,0.433
Robin_assembly_Colleen,2016-05-21,0.3368,0.3576,0.3438,0.3264,0.3299,0.3264,0.4201,0.5833,0.6285,0.8681,1.0,0.8472,0.75,0.8785,0.9271,0.7569,0.7708,0.7847,0.75,0.7361,0.4062,0.3542,0.3403,0.3299
Robin_assembly_Colleen,2016-05-22,0.4802,0.4505,0.4406,0.4307,0.4257,0.4406,0.4307,0.4455,0.4653,0.5149,0.8119,0.8713,0.8663,0.9158,0.9505,0.9307,0.9703,1.0,0.9752,0.901,0.5347,0.4752,0.4703,0.4752
Robin_assembly_Colleen,2016-05-23,0.2764,0.2735,0.2593,0.2564,0.2507,0.265,0.3704,0.4729,0.5812,0.8803,0.9202,0.7094,0.9544,0.8775,0.7721,0.8604,1.0,0.8376,0.7009,0.6581,0.6638,0.6496,0.5783,0.433
Robin_assembly_Colleen,2016-05-24,0.2849,0.2792,0.2678,0.2593,0.2564,0.2678,0.359,0.4701,0.5783,0.7806,0.7578,0.7009,0.8291,0.8148,0.9715,0.8006,1.0,0.9202,0.7664,0.661,0.6581,0.6467,0.5527,0.4131
Robin_assembly_Colleen,2016-05-25,0.2946,0.2703,0.2595,0.2541,0.2486,0.2595,0.3541,0.4622,0.5351,0.7919,0.6811,0.6622,0.6811,0.7811,1.0,0.9243,0.9243,0.9595,0.8514,0.6649,0.6568,0.6243,0.5378,0.4297
Robin_assembly_Colleen,2016-05-26,0.3174,0.3118,0.2921,0.2893,0.2837,0.2865,0.3933,0.5084,0.5927,0.6938,0.7837,0.7219,0.8371,0.9129,0.8315,0.8146,1.0,0.7219,0.7416,0.7051,0.7472,0.7191,0.6489,0.5197
Robin_assembly_Colleen,2016-05-27,0.3621,0.3588,0.3422,0.3422,0.3322,0.3422,0.4684,0.6179,0.7209,0.8505,0.9535,0.9336,1.0,0.9003,0.9037,0.9767,0.9435,0.8272,0.794,0.7542,0.7342,0.7076,0.5814,0.4718
Robin_assembly_Colleen,2016-05-28,0.4511,0.434,0.4213,0.4085,0.4213,0.4213,0.5106,0.783,0.7957,0.8,0.8383,0.8979,1.0,0.9915,0.9787,1.0,0.9702,0.9702,0.9957,0.9404,0.5745,0.4766,0.4638,0.4596
Robin_assembly_Colleen,2016-05-29,0.52,0.53,0.5,0.475,0.5,0.485,0.5,0.49,0.55,0.61,0.88,0.925,0.965,0.995,0.96,0.985,0.995,1.0,1.0,0.92,0.605,0.525,0.515,0.505
Robin_assembly_Colleen,2016-05-30,0.8115,0.8197,0.7951,0.7787,0.7869,0.7787,0.7869,0.8197,0.8934,0.9426,0.9836,0.9508,0.9836,0.9836,0.9836,0.9836,1.0,1.0,0.9672,0.8852,0.9098,0.9262,0.8279,0.8443
Robin_assembly_Colleen,2016-05-31,0.7738,0.5421,0.5202,0.5147,0.5202,0.5311,0.7227,0.9527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-06-20,0.4803,0.4758,0.3098,0.3131,0.303,0.3165,0.4545,0.5859,0.6498,0.8788,1.0,0.7542,0.798,0.9596,0.8653,0.8822,0.8081,0.7912,0.8114,0.7508,0.7508,0.7104,0.6128,0.3805
Robin_assembly_Colleen,2016-06-21,0.3251,0.3128,0.2932,0.3056,0.2963,0.2932,0.3981,0.5247,0.608,0.6944,0.8333,0.6914,0.8858,0.9228,0.8241,1.0,0.7932,0.7377,0.7191,0.7037,0.6759,0.7068,0.6204,0.3951
Robin_assembly_Colleen,2016-06-22,0.4026,0.4196,0.4,0.3804,0.3765,0.3843,0.5451,0.6784,0.7922,0.8235,0.8549,0.8902,0.9098,1.0,0.9686,0.9529,0.9725,0.9255,0.9137,0.8941,0.8549,0.8078,0.7294,0.4275
Robin_assembly_Colleen,2016-06-23,0.4086,0.4003,0.4017,0.3849,0.3849,0.3766,0.59,0.7197,0.8075,0.8703,0.9163,0.887,0.9456,0.9707,0.9791,1.0,0.9582,0.9582,0.9582,0.8912,0.9121,0.8996,0.7615,0.4519
Robin_assembly_Colleen,2016-06-24,0.4079,0.4135,0.3924,0.3882,0.384,0.3924,0.5359,0.7089,0.7932,0.8945,0.8945,0.9451,0.9831,1.0,0.9916,0.9789,0.9873,0.9198,0.8776,0.8608,0.8059,0.789,0.7089,0.481
Robin_assembly_Colleen,2016-06-25,0.4393,0.4455,0.4194,0.4194,0.4194,0.4147,0.4332,0.7419,0.7926,0.7373,0.8111,0.8295,0.8664,0.8848,0.9124,0.9677,1.0,0.8802,0.5668,0.5161,0.5161,0.5023,0.4839,0.4516
Robin_assembly_Colleen,2016-06-26,0.5407,0.5315,0.5056,0.5,0.4833,0.5056,0.4833,0.5,0.5333,0.5667,0.8778,0.9278,0.9222,0.9167,0.9222,0.9444,1.0,0.9389,0.6333,0.5333,0.5444,0.5389,0.5389,0.5389
Robin_assembly_Colleen,2016-06-27,0.4217,0.4217,0.406,0.3889,0.3889,0.3974,0.5769,0.7308,0.8462,0.9231,0.8889,0.9359,1.0,0.9957,0.9957,0.9829,0.9744,0.9658,0.9573,0.9274,0.9231,0.906,0.8205,0.4957
Robin_assembly_Colleen,2016-06-28,0.4269,0.4128,0.3957,0.3915,0.4085,0.383,0.5404,0.6979,0.7915,0.8809,0.9191,0.9021,0.9404,0.9915,1.0,0.9915,0.9702,0.9617,0.9234,0.9702,0.9362,0.9915,0.8383,0.5234
Robin_assembly_Colleen,2016-06-29,0.3923,0.3974,0.3692,0.3731,0.3654,0.3731,0.5308,0.6769,0.7577,0.8231,0.8577,0.8769,0.9269,0.9538,1.0,0.9538,0.9846,0.9654,0.8731,0.8538,0.8577,0.8385,0.7615,0.4615
Robin_assembly_Colleen,2016-06-30,0.4315,0.4136,0.3983,0.3693,0.3651,0.3817,0.5228,0.722,0.8091,0.8755,0.888,0.888,0.9129,0.9627,0.9336,0.9336,0.9585,1.0,0.9378,0.9129,0.9087,0.9378,0.7925,0.5228
Robin_assembly_Colleen,2016-07-01,0.429,0.4399,0.3934,0.3893,0.3975,0.3975,0.5451,0.6926,0.7992,0.877,0.8811,0.9098,0.9549,0.9549,0.9713,0.959,0.9754,1.0,0.9016,0.832,0.8525,0.8811,0.7623,0.5082
Robin_assembly_Colleen,2016-07-02,0.5714,0.5619,0.5143,0.5086,0.4971,0.4914,0.4743,0.8,0.8343,0.84,0.9429,0.9657,0.9829,1.0,0.9429,0.9771,1.0,0.9143,0.6229,0.6,0.6629,0.6514,0.6,0.5314
Robin_assembly_Colleen,2016-07-03,0.5653,0.5478,0.538,0.5088,0.5088,0.5088,0.4971,0.4971,0.5439,0.5673,0.9474,0.9825,0.9708,0.9766,0.9883,1.0,0.9942,0.9532,0.6257,0.5439,0.5497,0.5497,0.5556,0.5556
Robin_assembly_Colleen,2016-07-04,0.397,0.3983,0.3651,0.3527,0.3402,0.3651,0.5311,0.6846,0.7967,0.8091,0.8838,0.9212,0.9668,0.917,1.0,0.9336,0.9212,0.9046,0.888,0.8465,0.8382,0.8714,0.7344,0.4523
Robin_assembly_Colleen,2016-07-05,0.3157,0.3157,0.3003,0.2871,0.2937,0.2937,0.4092,0.5413,0.5974,0.6766,0.9109,0.7822,0.8185,1.0,0.8416,0.7822,0.7921,0.7393,0.7327,0.6766,0.67,0.6733,0.5842,0.3696
Robin_assembly_Colleen,2016-07-06,0.3862,0.4024,0.3943,0.3537,0.3496,0.3577,0.4919,0.6626,0.7033,0.8049,0.8171,0.8984,0.9187,0.9309,1.0,0.9797,0.9756,0.9228,0.9146,0.8171,0.8293,0.7846,0.7033,0.4431
Robin_assembly_Colleen,2016-07-07,0.388,0.368,0.344,0.34,0.328,0.34,0.468,0.676,0.748,0.828,0.912,0.932,0.908,1.0,0.984,0.972,0.932,0.9,0.888,0.808,0.812,0.84,0.74,0.46
Robin_assembly_Colleen,2016-07-08,0.4642,0.4566,0.4247,0.4018,0.4018,0.4201,0.621,0.7717,0.8128,0.8402,0.895,0.9269,0.9589,1.0,0.9406,0.9498,0.9224,0.8721,0.8767,0.8721,0.8904,0.8311,0.8128,0.516
Robin_assembly_Colleen,2016-07-09,0.5758,0.549,0.508,0.5027,0.5027,0.4866,0.508,0.8342,0.9198,0.8342,0.9358,0.9626,0.9626,1.0,0.9679,0.9572,0.9786,0.9947,0.7005,0.5882,0.631,0.6257,0.6043,0.6096
Robin_assembly_Colleen,2016-07-10,0.5677,0.5781,0.5469,0.5208,0.526,0.5208,0.526,0.5208,0.5781,0.5729,0.8646,0.9167,0.9531,0.9688,0.9479,0.9323,1.0,0.9479,0.625,0.5521,0.5469,0.5469,0.5521,0.5469
Robin_assembly_Colleen,2016-07-11,0.4408,0.4339,0.3967,0.3926,0.3926,0.3926,0.5289,0.6942,0.8223,0.9174,0.9545,0.9504,1.0,1.0,1.0,0.9339,0.9628,0.9587,0.9835,0.9132,0.9091,0.876,0.7727,0.4876
Robin_assembly_Colleen,2016-07-12,0.3778,0.3743,0.3439,0.3368,0.3368,0.3474,0.4702,0.607,0.6702,0.8281,0.8421,0.8,0.8912,0.8105,0.8982,1.0,0.8421,0.8246,0.786,0.7684,0.7614,0.7474,0.6561,0.4211
Robin_assembly_Colleen,2016-07-13,0.3344,0.3431,0.3333,0.3268,0.3203,0.3137,0.4477,0.5621,0.6275,0.6732,0.6667,0.6993,0.7843,0.8366,1.0,0.8627,0.8693,0.7353,0.7092,0.6373,0.6438,0.6438,0.585,0.3562
Robin_assembly_Colleen,2016-07-14,0.3311,0.322,0.3072,0.2901,0.3003,0.2969,0.4266,0.5631,0.6348,0.8157,0.8669,1.0,0.785,0.8362,0.8225,0.785,0.8123,0.7747,0.7474,0.7645,0.7713,0.6997,0.6587,0.3925
Robin_assembly_Colleen,2016-07-15,0.3428,0.3405,0.3274,0.3132,0.3167,0.3132,0.4591,0.5943,0.6584,0.7402,0.9786,0.8826,0.79,0.8007,1.0,0.9253,0.9146,0.8043,0.7509,0.7295,0.7722,0.7224,0.6584,0.3843
Robin_assembly_Colleen,2016-07-16,0.5105,0.5035,0.4737,0.4579,0.4579,0.4684,0.6316,0.8789,0.8316,0.7789,0.9263,0.9684,0.9842,1.0,0.9632,0.9526,1.0,0.9684,0.6105,0.5316,0.5316,0.5263,0.5211,0.5263
Robin_assembly_Colleen,2016-07-17,0.5248,0.523,0.5,0.4681,0.4787,0.4787,0.4734,0.4628,0.5053,0.5106,0.8777,0.9255,0.9255,0.9468,0.9628,0.9734,1.0,0.9574,0.633,0.5266,0.5213,0.516,0.516,0.5266
Robin_assembly_Colleen,2016-07-18,0.3856,0.3669,0.3321,0.3321,0.3246,0.3321,0.4664,0.6007,0.694,0.7575,0.8396,0.8918,0.9216,0.8918,0.9776,0.8731,0.8582,1.0,0.8134,0.7799,0.7836,0.8097,0.694,0.459
Robin_assembly_Colleen,2016-07-19,0.3134,0.3194,0.2925,0.2985,0.2925,0.2955,0.397,0.5134,0.591,0.6746,0.7075,0.7164,0.7791,0.794,0.8836,0.9224,0.8746,0.8149,1.0,0.6776,0.6537,0.6358,0.5493,0.3642
Robin_assembly_Colleen,2016-07-20,0.3028,0.3047,0.2811,0.2751,0.2751,0.2781,0.3994,0.5325,0.5888,0.6864,0.7663,0.8462,0.8047,0.8728,0.8669,1.0,0.9438,0.7959,0.7456,0.6834,0.6716,0.6568,0.5917,0.3462
Robin_assembly_Colleen,2016-07-21,0.3429,0.3269,0.3035,0.2875,0.2907,0.2971,0.476,0.5591,0.6358,0.7093,0.9361,0.984,0.7955,0.9137,0.901,0.984,0.853,0.8722,1.0,0.7348,0.6933,0.6773,0.639,0.4058
Robin_assembly_Colleen,2016-07-22,0.3758,0.3691,0.3523,0.3322,0.3389,0.3523,0.4698,0.6074,0.6644,0.8523,0.9396,1.0,0.9295,0.9966,0.906,0.8926,0.9463,0.8523,0.755,0.7047,0.7349,0.6879,0.6309,0.4161
Robin_assembly_Colleen,2016-07-23,0.5365,0.5381,0.5048,0.4762,0.4905,0.4857,0.4905,0.6238,0.8476,0.7571,0.8952,0.9429,0.9619,0.9714,0.981,0.9476,1.0,0.9905,0.6238,0.5333,0.5286,0.5333,0.519,0.5238
Robin_assembly_Colleen,2016-07-24,0.5611,0.5429,0.5149,0.495,0.4901,0.495,0.4901,0.5099,0.5149,0.5347,0.8366,0.896,0.9059,0.9158,0.9356,0.9604,1.0,0.9604,0.6535,0.5495,0.5644,0.5644,0.5594,0.5545
Robin_assembly_Colleen,2016-07-25,0.494,0.3926,0.3659,0.3624,0.3554,0.3624,0.4913,0.6446,0.7108,0.8467,1.0,0.8084,0.8223,0.899,0.9024,0.8432,0.8467,0.8397,0.8467,0.8188,0.784,0.8014,0.7213,0.446
Robin_assembly_Colleen,2016-07-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-07-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-07-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-07-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-07-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-07-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Robin_assembly_Colleen,2016-08-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
